chunk_id,document_id,company,quarter,year,document_type,chunk_type,chunk_index,start_position,end_position,token_count,contains_financial_data,section_type
BRITANNIA_Q3_2025_transcript_chunk_33,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,33,32840,33836,248,False,
BRITANNIA_Q3_2025_transcript_chunk_34,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,34,33836,34835,249,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_35,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,35,34835,35832,249,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_36,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,36,35832,36831,249,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_37,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,37,36831,37830,249,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_38,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,38,37830,38825,248,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_39,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,39,38825,39818,248,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_40,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,40,39818,40811,248,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_41,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,41,40811,41804,248,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_42,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,42,41804,42800,248,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_43,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,43,42800,43798,249,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_44,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,44,43798,44794,248,True,management_discussion
BRITANNIA_Q3_2025_transcript_chunk_45,BRITANNIA_Q3_2025_transcript,BRITANNIA,Q3,2025,transcript,fixed_size,45,44794,45521,181,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_0,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,0,0,990,247,True,financial_metrics
BRITANNIA_Q4_2024_transcript_chunk_1,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,1,990,1984,248,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_2,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,2,1984,2982,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_3,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,3,2982,3977,248,True,
BRITANNIA_Q4_2024_transcript_chunk_4,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,4,3977,4972,248,True,
BRITANNIA_Q4_2024_transcript_chunk_5,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,5,4972,5966,248,True,
BRITANNIA_Q4_2024_transcript_chunk_6,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,6,5966,6962,248,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_7,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,7,6962,7961,249,True,
BRITANNIA_Q4_2024_transcript_chunk_8,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,8,7961,8953,247,True,
BRITANNIA_Q4_2024_transcript_chunk_9,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,9,8953,9947,248,False,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_10,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,10,9947,10944,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_11,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,11,10944,11939,248,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_12,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,12,11939,12935,248,True,
BRITANNIA_Q4_2024_transcript_chunk_13,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,13,12935,13931,248,False,
BRITANNIA_Q4_2024_transcript_chunk_14,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,14,13931,14929,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_15,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,15,14929,15926,249,True,
BRITANNIA_Q4_2024_transcript_chunk_16,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,16,15926,16924,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_17,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,17,16924,17920,248,True,
BRITANNIA_Q4_2024_transcript_chunk_18,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,18,17920,18917,249,True,
BRITANNIA_Q4_2024_transcript_chunk_19,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,19,18917,19908,247,True,
BRITANNIA_Q4_2024_transcript_chunk_20,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,20,19908,20904,248,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_21,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,21,20904,21900,248,True,
BRITANNIA_Q4_2024_transcript_chunk_22,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,22,21900,22898,249,True,qa_session
BRITANNIA_Q4_2024_transcript_chunk_23,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,23,22898,23893,248,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_24,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,24,23893,24892,249,True,
BRITANNIA_Q4_2024_transcript_chunk_25,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,25,24892,25885,248,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_26,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,26,25885,26877,247,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_27,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,27,26877,27869,247,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_28,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,28,27869,28865,248,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_29,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,29,28865,29861,248,True,
BRITANNIA_Q4_2024_transcript_chunk_30,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,30,29861,30856,248,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_31,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,31,30856,31853,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_32,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,32,31853,32852,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_33,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,33,32852,33849,249,False,
BRITANNIA_Q4_2024_transcript_chunk_34,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,34,33849,34843,248,True,qa_session
BRITANNIA_Q4_2024_transcript_chunk_35,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,35,34843,35840,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_36,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,36,35840,36834,248,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_37,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,37,36834,37832,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_38,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,38,37832,38826,248,True,
BRITANNIA_Q4_2024_transcript_chunk_39,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,39,38826,39824,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_40,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,40,39824,40823,249,True,qa_session
BRITANNIA_Q4_2024_transcript_chunk_41,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,41,40823,41819,248,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_42,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,42,41819,42817,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_43,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,43,42817,43816,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_44,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,44,43816,44813,249,True,management_discussion
BRITANNIA_Q4_2024_transcript_chunk_45,BRITANNIA_Q4_2024_transcript,BRITANNIA,Q4,2024,transcript,fixed_size,45,44813,45461,161,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_0,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,0,0,995,248,True,financial_metrics
BRITANNIA_Q4_2025_transcript_chunk_1,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,1,995,1987,247,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_2,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,2,1987,2986,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_3,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,3,2986,3982,248,True,
BRITANNIA_Q4_2025_transcript_chunk_4,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,4,3982,4977,248,True,
BRITANNIA_Q4_2025_transcript_chunk_5,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,5,4977,5975,249,True,
BRITANNIA_Q4_2025_transcript_chunk_6,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,6,5975,6972,249,True,
BRITANNIA_Q4_2025_transcript_chunk_7,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,7,6972,7970,249,True,
BRITANNIA_Q4_2025_transcript_chunk_8,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,8,7970,8969,249,True,
BRITANNIA_Q4_2025_transcript_chunk_9,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,9,8969,9966,249,True,
BRITANNIA_Q4_2025_transcript_chunk_10,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,10,9966,10963,249,True,
BRITANNIA_Q4_2025_transcript_chunk_11,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,11,10963,11955,247,True,
BRITANNIA_Q4_2025_transcript_chunk_12,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,12,11955,12954,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_13,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,13,12954,13949,248,True,
BRITANNIA_Q4_2025_transcript_chunk_14,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,14,13949,14946,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_15,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,15,14946,15942,248,False,
BRITANNIA_Q4_2025_transcript_chunk_16,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,16,15942,16941,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_17,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,17,16941,17936,248,True,
BRITANNIA_Q4_2025_transcript_chunk_18,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,18,17936,18929,248,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_19,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,19,18929,19922,248,True,
BRITANNIA_Q4_2025_transcript_chunk_20,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,20,19922,20918,248,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_21,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,21,20918,21913,248,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_22,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,22,21913,22910,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_23,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,23,22910,23902,247,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_24,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,24,23902,24892,247,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_25,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,25,24892,25889,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_26,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,26,25889,26887,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_27,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,27,26887,27886,249,True,
BRITANNIA_Q4_2025_transcript_chunk_28,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,28,27886,28884,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_29,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,29,28884,29873,247,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_30,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,30,29873,30870,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_31,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,31,30870,31865,248,True,
BRITANNIA_Q4_2025_transcript_chunk_32,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,32,31865,32864,249,True,
BRITANNIA_Q4_2025_transcript_chunk_33,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,33,32864,33857,248,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_34,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,34,33857,34851,248,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_35,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,35,34851,35843,247,True,
BRITANNIA_Q4_2025_transcript_chunk_36,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,36,35843,36838,248,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_37,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,37,36838,37837,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_38,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,38,37837,38832,248,True,
BRITANNIA_Q4_2025_transcript_chunk_39,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,39,38832,39830,249,True,
BRITANNIA_Q4_2025_transcript_chunk_40,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,40,39830,40827,249,True,
BRITANNIA_Q4_2025_transcript_chunk_41,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,41,40827,41823,248,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_42,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,42,41823,42821,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_43,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,43,42821,43814,248,False,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_44,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,44,43814,44808,248,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_45,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,45,44808,45805,249,True,
BRITANNIA_Q4_2025_transcript_chunk_46,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,46,45805,46803,249,True,management_discussion
BRITANNIA_Q4_2025_transcript_chunk_47,BRITANNIA_Q4_2025_transcript,BRITANNIA,Q4,2025,transcript,fixed_size,47,46803,47802,249,True,management_discussion
DABUR_Q1_2024_transcript_chunk_0,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,0,0,992,248,True,financial_metrics
DABUR_Q1_2024_transcript_chunk_1,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,1,992,1985,248,True,
DABUR_Q1_2024_transcript_chunk_2,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,2,1985,2983,249,True,qa_session
DABUR_Q1_2024_transcript_chunk_3,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,3,2983,3980,249,True,
DABUR_Q1_2024_transcript_chunk_4,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,4,3980,4978,249,True,
DABUR_Q1_2024_transcript_chunk_5,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,5,4978,5976,249,True,
DABUR_Q1_2024_transcript_chunk_6,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,6,5976,6958,245,True,
DABUR_Q1_2024_transcript_chunk_7,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,7,6958,7956,249,True,
DABUR_Q1_2024_transcript_chunk_8,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,8,7956,8950,248,True,qa_session
DABUR_Q1_2024_transcript_chunk_9,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,9,8950,9944,248,True,
DABUR_Q1_2024_transcript_chunk_10,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,10,9944,10941,249,True,
DABUR_Q1_2024_transcript_chunk_11,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,11,10941,11933,247,True,
DABUR_Q1_2024_transcript_chunk_12,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,12,11933,12929,248,False,
DABUR_Q1_2024_transcript_chunk_13,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,13,12929,13928,249,True,
DABUR_Q1_2024_transcript_chunk_14,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,14,13928,14926,249,True,
DABUR_Q1_2024_transcript_chunk_15,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,15,14926,15924,249,True,
DABUR_Q1_2024_transcript_chunk_16,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,16,15924,16923,249,True,
DABUR_Q1_2024_transcript_chunk_17,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,17,16923,17921,249,True,
DABUR_Q1_2024_transcript_chunk_18,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,18,17921,18920,249,True,
DABUR_Q1_2024_transcript_chunk_19,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,19,18920,19919,249,True,
DABUR_Q1_2024_transcript_chunk_20,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,20,19919,20910,247,True,
DABUR_Q1_2024_transcript_chunk_21,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,21,20910,21907,249,True,
DABUR_Q1_2024_transcript_chunk_22,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,22,21907,22902,248,True,
DABUR_Q1_2024_transcript_chunk_23,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,23,22902,23895,248,True,
DABUR_Q1_2024_transcript_chunk_24,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,24,23895,24889,248,True,qa_session
DABUR_Q1_2024_transcript_chunk_25,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,25,24889,25881,247,True,
DABUR_Q1_2024_transcript_chunk_26,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,26,25881,26879,249,True,
DABUR_Q1_2024_transcript_chunk_27,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,27,26879,27878,249,True,
DABUR_Q1_2024_transcript_chunk_28,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,28,27878,28873,248,True,
DABUR_Q1_2024_transcript_chunk_29,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,29,28873,29868,248,True,
DABUR_Q1_2024_transcript_chunk_30,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,30,29868,30866,249,True,
DABUR_Q1_2024_transcript_chunk_31,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,31,30866,31865,249,True,
DABUR_Q1_2024_transcript_chunk_32,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,32,31865,32864,249,True,
DABUR_Q1_2024_transcript_chunk_33,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,33,32864,33863,249,True,
DABUR_Q1_2024_transcript_chunk_34,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,34,33863,34856,248,True,
DABUR_Q1_2024_transcript_chunk_35,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,35,34856,35852,248,True,
DABUR_Q1_2024_transcript_chunk_36,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,36,35852,36846,248,True,
DABUR_Q1_2024_transcript_chunk_37,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,37,36846,37842,248,True,
DABUR_Q1_2024_transcript_chunk_38,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,38,37842,38839,249,True,
DABUR_Q1_2024_transcript_chunk_39,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,39,38839,39835,248,True,
DABUR_Q1_2024_transcript_chunk_40,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,40,39835,40834,249,False,
DABUR_Q1_2024_transcript_chunk_41,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,41,40834,41824,247,False,
DABUR_Q1_2024_transcript_chunk_42,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,42,41824,42822,249,True,
DABUR_Q1_2024_transcript_chunk_43,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,43,42822,43818,248,True,
DABUR_Q1_2024_transcript_chunk_44,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,44,43818,44817,249,True,
DABUR_Q1_2024_transcript_chunk_45,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,45,44817,45810,248,True,
DABUR_Q1_2024_transcript_chunk_46,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,46,45810,46809,249,True,
DABUR_Q1_2024_transcript_chunk_47,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,47,46809,47805,248,True,
DABUR_Q1_2024_transcript_chunk_48,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,48,47805,48800,248,True,
DABUR_Q1_2024_transcript_chunk_49,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,49,48800,49796,248,True,
DABUR_Q1_2024_transcript_chunk_50,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,50,49796,50791,248,True,
DABUR_Q1_2024_transcript_chunk_51,DABUR_Q1_2024_transcript,DABUR,Q1,2024,transcript,fixed_size,51,50791,51786,248,True,
